profileID,respID,qID,altID,obsID,price,weight,poweroutput,capacity,technology,image
345,9,1,3,65,25,180,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
77,9,2,1,66,25,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
182,9,2,2,66,30,110,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
379,9,2,3,66,40,180,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
61,9,3,1,67,25,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
225,9,3,2,67,25,70,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
347,9,3,3,67,40,180,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
95,9,4,1,68,40,230,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
212,9,4,2,68,50,70,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
324,9,4,3,68,50,70,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
56,9,5,1,69,50,110,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
186,9,5,2,69,30,180,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
316,9,5,3,69,50,180,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
8,9,6,1,70,50,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
165,9,6,2,70,25,110,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
259,9,6,3,70,40,70,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
110,9,7,1,71,30,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
250,9,7,2,71,30,180,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
380,9,7,3,71,50,180,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
16,9,8,1,72,50,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
185,9,8,2,72,25,180,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
265,9,8,3,72,25,180,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
52,10,1,1,73,50,70,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
225,10,1,2,73,25,70,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
269,10,1,3,73,25,230,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
125,10,2,1,74,25,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
170,10,2,2,74,30,180,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
268,10,2,3,74,50,180,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
46,10,3,1,75,30,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
161,10,3,2,75,25,70,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
371,10,3,3,75,40,70,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
117,10,4,1,76,25,110,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
169,10,4,2,76,25,180,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
376,10,4,3,76,50,110,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
54,10,5,1,77,30,110,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
142,10,5,2,77,30,230,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
359,10,5,3,77,40,110,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
5,10,6,1,78,25,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
180,10,6,2,78,50,70,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
360,10,6,3,78,50,110,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
94,10,7,1,79,30,230,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
238,10,7,2,79,30,230,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
328,10,7,3,79,50,110,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
78,10,8,1,80,30,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
130,10,8,2,80,30,70,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
326,10,8,3,80,30,110,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
77,11,1,1,81,25,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
225,11,1,2,81,25,70,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
273,11,1,3,81,25,70,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
14,11,2,1,82,30,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
255,11,2,2,82,40,230,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
283,11,2,3,82,40,180,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
58,11,3,1,83,30,180,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
169,11,3,2,83,25,180,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
364,11,3,3,83,50,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
110,11,4,1,84,30,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
242,11,4,2,84,30,70,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
344,11,4,3,84,50,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
79,11,5,1,85,40,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
188,11,5,2,85,50,180,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
301,11,5,3,85,25,230,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
105,11,6,1,86,25,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
188,11,6,2,86,50,180,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
310,11,6,3,86,30,110,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
80,11,7,1,87,50,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
154,11,7,2,87,30,180,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
353,11,7,3,87,25,70,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
27,11,8,1,88,40,180,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
160,11,8,2,88,50,230,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
316,11,8,3,88,50,180,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
87,12,1,1,89,40,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
182,12,1,2,89,30,110,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
345,12,1,3,89,25,180,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
124,12,2,1,90,50,180,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
130,12,2,2,90,30,70,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
362,12,2,3,90,30,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
88,12,3,1,91,50,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
133,12,3,2,91,25,110,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
333,12,3,3,91,25,230,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
59,12,4,1,92,40,180,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
155,12,4,2,92,40,180,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
272,12,4,3,92,50,230,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
61,12,5,1,93,25,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
196,12,5,2,93,50,70,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
316,12,5,3,93,50,180,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
111,12,6,1,94,40,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
197,12,6,2,94,25,110,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
350,12,6,3,94,30,230,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
87,12,7,1,95,40,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
212,12,7,2,95,50,70,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
368,12,7,3,95,50,230,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
97,12,8,1,96,25,70,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
177,12,8,2,96,25,70,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
382,12,8,3,96,30,230,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
27,13,1,1,97,40,180,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
145,13,1,2,97,25,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
354,13,1,3,97,30,70,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
127,13,2,1,98,40,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
197,13,2,2,98,25,110,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
335,13,2,3,98,40,230,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
7,13,3,1,99,40,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
159,13,3,2,99,40,230,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
257,13,3,3,99,25,70,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
68,13,4,1,100,50,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
137,13,4,2,100,25,180,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
367,13,4,3,100,40,230,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
94,13,5,1,101,30,230,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
130,13,5,2,101,30,70,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
349,13,5,3,101,25,230,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
76,13,6,1,102,50,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
213,13,6,2,102,25,110,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
318,13,6,3,102,30,230,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
116,13,7,1,103,50,70,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
211,13,7,2,103,40,70,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
343,13,7,3,103,40,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
113,13,8,1,104,25,70,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
150,13,8,2,104,30,110,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
318,13,8,3,104,30,230,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
101,14,1,1,105,25,110,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
163,14,1,2,105,40,70,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
377,14,1,3,105,25,180,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
94,14,2,1,106,30,230,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
158,14,2,2,106,30,230,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
352,14,2,3,106,50,230,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
71,14,3,1,107,40,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
251,14,3,2,107,40,180,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
297,14,3,3,107,25,180,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
44,14,4,1,108,50,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
132,14,4,2,108,50,70,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
341,14,4,3,108,25,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
76,14,5,1,109,50,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
159,14,5,2,109,40,230,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
318,14,5,3,109,30,230,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
121,14,6,1,110,25,180,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
220,14,6,2,110,50,180,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
341,14,6,3,110,25,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
46,14,7,1,111,30,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
138,14,7,2,111,30,180,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
304,14,7,3,111,50,230,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
3,14,8,1,112,40,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
162,14,8,2,112,30,70,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
270,14,8,3,112,30,230,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
114,15,1,1,113,30,70,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
146,15,1,2,113,30,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
356,15,1,3,113,50,70,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
107,15,2,1,114,40,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
184,15,2,2,114,50,110,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
332,15,2,3,114,50,180,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
85,15,3,1,115,25,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
150,15,3,2,115,30,110,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
323,15,3,3,115,40,70,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
128,15,4,1,116,50,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
225,15,4,2,116,25,70,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
348,15,4,3,116,50,180,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
99,15,5,1,117,40,70,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
230,15,5,2,117,30,110,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
277,15,5,3,117,25,110,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
33,15,6,1,118,25,70,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
200,15,6,2,118,50,110,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
346,15,6,3,118,30,180,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
78,15,7,1,119,30,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
143,15,7,2,119,40,230,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
380,15,7,3,119,50,180,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
98,15,8,1,120,30,70,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
255,15,8,2,120,40,230,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
368,15,8,3,120,50,230,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
36,16,1,1,121,50,70,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
197,16,1,2,121,25,110,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
280,16,1,3,121,50,110,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
60,16,2,1,122,50,180,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
144,16,2,2,122,50,230,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
264,16,2,3,122,50,110,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
2,16,3,1,123,30,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
214,16,3,2,123,30,110,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
303,16,3,3,123,40,230,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
17,16,4,1,124,25,70,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
