profileID,respID,qID,altID,obsID,price,weight,poweroutput,capacity,technology,capacity_model,image
118,9,6,1,70,30,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
221,9,6,2,70,25,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
298,9,6,3,70,30,180,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
31,9,7,1,71,40,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
148,9,7,2,71,50,70,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
328,9,7,3,71,50,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
74,9,8,1,72,30,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
244,9,8,2,72,50,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
301,9,8,3,72,25,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
114,10,1,1,73,30,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
145,10,1,2,73,25,70,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
382,10,1,3,73,30,230,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
45,10,2,1,74,25,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
181,10,2,2,74,25,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
377,10,2,3,74,25,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
109,10,3,1,75,25,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
249,10,3,2,75,25,180,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
382,10,3,3,75,30,230,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
6,10,4,1,76,30,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
248,10,4,2,76,50,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
325,10,4,3,76,25,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
23,10,5,1,77,40,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
217,10,5,2,77,25,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
352,10,5,3,77,50,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
27,10,6,1,78,40,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
176,10,6,2,78,50,230,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
322,10,6,3,78,30,70,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
8,10,7,1,79,50,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
203,10,7,2,79,40,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
271,10,7,3,79,40,230,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
105,10,8,1,80,25,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
131,10,8,2,80,40,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
262,10,8,3,80,30,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
125,11,1,1,81,25,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
209,11,1,2,81,25,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
288,11,1,3,81,50,230,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
123,11,2,1,82,40,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
183,11,2,2,82,40,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
272,11,2,3,82,50,230,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
101,11,3,1,83,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
216,11,3,2,83,50,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
368,11,3,3,83,50,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
92,11,4,1,84,50,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
212,11,4,2,84,50,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
271,11,4,3,84,40,230,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
18,11,5,1,85,30,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
209,11,5,2,85,25,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
342,11,5,3,85,30,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
78,11,6,1,86,30,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
229,11,6,2,86,25,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
370,11,6,3,86,30,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
128,11,7,1,87,50,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
189,11,7,2,87,25,230,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
370,11,7,3,87,30,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
94,11,8,1,88,30,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
186,11,8,2,88,30,180,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
360,11,8,3,88,50,110,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
78,12,1,1,89,30,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
214,12,1,2,89,30,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
311,12,1,3,89,40,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
103,12,2,1,90,40,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
226,12,2,2,90,30,70,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
361,12,2,3,90,25,180,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
62,12,3,1,91,30,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
132,12,3,2,91,50,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
344,12,3,3,91,50,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
79,12,4,1,92,40,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
156,12,4,2,92,50,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
282,12,4,3,92,30,180,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
109,12,5,1,93,25,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
210,12,5,2,93,30,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
364,12,5,3,93,50,180,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
105,12,6,1,94,25,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
246,12,6,2,94,30,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
354,12,6,3,94,30,70,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
97,12,7,1,95,25,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
159,12,7,2,95,40,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
313,12,7,3,95,25,180,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
81,12,8,1,96,25,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
193,12,8,2,96,25,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
313,12,8,3,96,25,180,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
80,13,1,1,97,50,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
251,13,1,2,97,40,180,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
282,13,1,3,97,30,180,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
87,13,2,1,98,40,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
253,13,2,2,98,25,230,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
356,13,2,3,98,50,70,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
101,13,3,1,99,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
191,13,3,2,99,40,230,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
352,13,3,3,99,50,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
48,13,4,1,100,50,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
136,13,4,2,100,50,110,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
285,13,4,3,100,25,230,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
26,13,5,1,101,30,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
204,13,5,2,101,50,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
296,13,5,3,101,50,110,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
76,13,6,1,102,50,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
172,13,6,2,102,50,180,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
257,13,6,3,102,25,70,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
104,13,7,1,103,50,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
231,13,7,2,103,40,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
310,13,7,3,103,30,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
98,13,8,1,104,30,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
142,13,8,2,104,30,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
328,13,8,3,104,50,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
90,14,1,1,105,30,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
167,14,1,2,105,40,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
278,14,1,3,105,30,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
114,14,2,1,106,30,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
199,14,2,2,106,40,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
323,14,2,3,106,40,70,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
102,14,3,1,107,30,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
244,14,3,2,107,50,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
283,14,3,3,107,40,180,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
25,14,4,1,108,25,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
167,14,4,2,108,40,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
367,14,4,3,108,40,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
16,14,5,1,109,50,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
249,14,5,2,109,25,180,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
304,14,5,3,109,50,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
108,14,6,1,110,50,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
206,14,6,2,110,30,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
352,14,6,3,110,50,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
102,14,7,1,111,30,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
170,14,7,2,111,30,180,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
334,14,7,3,111,30,230,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
28,14,8,1,112,50,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
197,14,8,2,112,25,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
362,14,8,3,112,30,180,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
71,15,1,1,113,40,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
204,15,1,2,113,50,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
320,15,1,3,113,50,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
111,15,2,1,114,40,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
178,15,2,2,114,30,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
367,15,2,3,114,40,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
88,15,3,1,115,50,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
218,15,3,2,115,30,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
276,15,3,3,115,50,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
67,15,4,1,116,40,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
156,15,4,2,116,50,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
284,15,4,3,116,50,180,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
16,15,5,1,117,50,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
182,15,5,2,117,30,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
309,15,5,3,117,25,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
61,15,6,1,118,25,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
236,15,6,2,118,50,180,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
264,15,6,3,118,50,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
50,15,7,1,119,30,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
228,15,7,2,119,50,70,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
360,15,7,3,119,50,110,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
124,15,8,1,120,50,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
145,15,8,2,120,25,70,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
278,15,8,3,120,30,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
41,16,1,1,121,25,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
150,16,1,2,121,30,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
265,16,1,3,121,25,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
38,16,2,1,122,30,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
183,16,2,2,122,40,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
354,16,2,3,122,30,70,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
21,16,3,1,123,25,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
193,16,3,2,123,25,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
343,16,3,3,123,40,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
47,16,4,1,124,40,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
230,16,4,2,124,30,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
335,16,4,3,124,40,230,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
39,16,5,1,125,40,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
198,16,5,2,125,30,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
366,16,5,3,125,30,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
95,16,6,1,126,40,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
255,16,6,2,126,40,230,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
317,16,6,3,126,25,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
124,16,7,1,127,50,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
180,16,7,2,127,50,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
293,16,7,3,127,25,110,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
128,16,8,1,128,50,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
159,16,8,2,128,40,230,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
315,16,8,3,128,40,180,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
22,17,1,1,129,30,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
239,17,1,2,129,40,230,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
285,17,1,3,129,25,230,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
23,17,2,1,130,40,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
206,17,2,2,130,30,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
307,17,2,3,130,40,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
46,17,3,1,131,30,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
